AID,SID,CID,Activity Outcome,Target Accession,Target GeneID,Activity Value [uM],Activity Name,Assay Name,Assay Type,PubMed ID,RNAi,SMILES
2060970,513837448,168249737,Active,P00533,1956,0.0002760000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CN1C=NC=C1C2=CC3=C(N=CN=C3O2)C4=CN(N=C4C5=CC=C(C=C5)F)C6CS(=O)(=O)C6
2060970,513837453,168249470,Active,P00533,1956,0.0005900000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CC1(C[C@H](O1)CN2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=CC=CC=C6)C
2060970,513837463,168249241,Active,P00533,1956,0.0002300000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1C(CS1(=O)=O)N2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=CC=CC(=C6)CCC#N
2060970,513837467,168249736,Active,P00533,1956,0.0001600000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CC1=NC(=CS1)C2=CC3=C(N=CN=C3O2)C4=CN(N=C4C5=CC=C(C=C5)F)C6CS(=O)(=O)C6
2060970,513837488,168249858,Active,P00533,1956,0.0002000000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CC(C)(CN1C=C(C(=N1)C2=CC=C(C=C2)F)C3=C4C=C(OC4=NC=N3)C5=CC=CC=N5)O
2060970,513837491,168249747,Active,P00533,1956,0.0003500000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CC(=O)N1CCCC(=C1)C2=CC3=C(N=CN=C3O2)C4=CN(N=C4C5=CC=C(C=C5)F)CC(C)(C)O
2060970,513837493,168249233,Active,P00533,1956,0.0003960000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CC(C)(CN1C=C(C(=N1)C2=CC=C(C=C2)F)C3=C4C=C(OC4=NC=N3)C5=CC=CC=C5Cl)O
2060970,513837496,168249752,Active,P00533,1956,0.0000780000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CN1C=C(N=C1)C2=CC3=C(N=CN=C3O2)C4=CN(N=C4C5=CC=C(C=C5)F)CCC#N
2060970,513837499,168249311,Active,P00533,1956,0.0001040000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1=CC(=CN=C1)C2=CC3=C(N=CN=C3O2)C4=CN(N=C4C5=CC=C(C=C5)F)CCC#N
2060970,513837504,168249717,Active,P00533,1956,0.0002910000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CN1C=C(N=C1)C2=CC3=C(N=CN=C3O2)C4=CN(N=C4C5=CC=C(C=C5)F)C6CC6(F)F
2060970,513837505,168249647,Active,P00533,1956,0.0002130000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CN1C=C(N=C1)C2=CC3=C(N=CN=C3O2)C4=CN(N=C4C5=CC=C(C=C5)F)[C@H]6CC6(F)F
2060970,513837506,168249328,Active,P00533,1956,0.0002070000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CC(C)(CN1C=C(C(=N1)C2=CC=C(C=C2)F)C3=C4C=C(OC4=NC=N3)C5=CN(C=N5)C)O
2060970,513837508,168249826,Active,P00533,1956,0.0003320000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CC(C)(CN1C=C(C(=N1)C2=CC=C(C=C2)F)C3=C4C=C(OC4=NC=N3)C5=NC=C(C=C5)F)O
2060970,513837511,168249300,Active,P00533,1956,0.0002880000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CC1=NN(C(=C1C2=CC3=C(N=CN=C3O2)C4=CN(N=C4C5=CC=C(C=C5)F)CC(C)(C)O)C(F)F)C
2060970,513837516,175680455,Active,P00533,1956,0.0002280000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1=CC(=C(N=C1)CO)C2=CC3=C(N=CN=C3O2)C4=CN(N=C4C5=CC=C(C=C5)F)CCC#N
2060970,513837222,168249433,Active,P00533,1956,0.0016600000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1=CC=C(C=C1)C2=CC3=C(C=CN=C3N2)N4C(=NC(=N4)CCCO)C5=CC=C(C=C5)F
2060970,513837236,168249340,Active,P00533,1956,0.0004660000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1=CC=C(C=C1)C2=NC3=NC=CC(=C3N2)C4=CN(N=C4C5=CC=C(C=C5)F)CCCO
2060970,513837242,168249692,Active,P00533,1956,0.0004080000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1=CC=C(C=C1)C2=CC3=C(N=CN=C3O2)C4=CN(N=C4C5=CC=C(C=C5)F)CCCO
2060970,513837246,168249843,Active,P00533,1956,0.0002070000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CN1CCN(CC1)C2=CC=C(C=C2)C3=NC4=NC=NC(=C4N3)C5=CN(N=C5C6=CC=C(C=C6)F)CCCO
2060970,513837247,168249563,Active,P00533,1956,0.0015700000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1=CC=C(C=C1)C2=CC3=C(C=CN=C3N2)C4=NN(C(=C4C5=CC=C(C=C5)F)C#N)CCCO
2060970,513837256,168249248,Active,P00533,1956,0.0077200000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1=CC=C(C=C1)C2=NC3=C(N=CN=C3O2)C4=CN(N=C4C5=CC=C(C=C5)F)CC#N
2060970,513837263,168249714,Active,P00533,1956,0.0012600000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1C(CO1)(CN2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=CC=CC=C6)F
2060970,513837266,168249580,Active,P00533,1956,0.0005400000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1=CC=C(C=C1)C2=CC3=C(N=CN=C3O2)C4=C(N=C(O4)CCCO)C5=CC=C(C=C5)F
2060970,513837268,168249599,Active,P00533,1956,0.0026000000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CN(C)C(=O)CCC1=NC(=C(O1)C2=C3C=C(OC3=NC=N2)C4=CC=CC=C4)C5=CC=C(C=C5)F
2060970,513837278,168249569,Active,P00533,1956,0.0004730000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1C(CO1)CN2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=CC=CC=C6
2060970,513837279,175680437,Active,P00533,1956,0.0003740000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,[2H]C([2H])([2H])N1C=C(C(=N1)C2=CC=C(C=C2)F)C3=C4C=C(OC4=NC=N3)C5=CC=CC=C5
2060970,513837287,175680439,Active,P00533,1956,0.0045800000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CS(=O)(=O)N1C(=C(C=N1)C2=C3C=C(OC3=NC=N2)C4=CC=CC=C4)C5=CC=C(C=C5)F
2060970,513837288,168249443,Active,P00533,1956,0.0103000000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CC(C)(CCC1=NC(=C(O1)C2=C3C(=NC=N2)OC(=N3)C4=CC=CC=C4)C5=CC=C(C=C5)F)O
2060970,513837293,168249527,Active,P00533,1956,0.0007030000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CC(CCN1C=C(C(=N1)C2=CC=C(C=C2)F)C3=C4C=C(OC4=NC=N3)C5=CC=CC=C5)O
2060970,513837297,168249787,Active,P00533,1956,0.0081200000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CC(C)(CCC1=NC(=C(O1)C2=C3C=C(SC3=NC=N2)C4=CC=CC=C4)C5=CC=C(C=C5)F)O
2060970,513837302,168249191,Active,P00533,1956,0.0016200000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1=CC=C(C=C1)C2=CC3=C(N=CN=C3O2)C4=CN(N=C4C5=CC=C(C=C5)F)CCCCF
2060970,513837305,168249478,Active,P00533,1956,0.0029000000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1=CC=C(C=C1)C2=CC3=C(N=CN=C3S2)C4=C(N=C(O4)CCCO)C5=CC=C(C=C5)F
2060970,513837314,175680442,Active,P00533,1956,0.0085400000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1CS(=O)(=O)CCC1N2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=CC=CC=C6
2060970,513837319,168249246,Active,P00533,1956,0.0006400000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CC(C)(CN1N=C(C(=N1)C2=C3C=C(OC3=NC=N2)C4=CC=CC=C4)C5=CC=C(C=C5)F)O
2060970,513837321,168249679,Active,P00533,1956,0.0002400000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1COC[C@@H]1N2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=CC=CC=C6
2060970,513837322,168249413,Active,P00533,1956,0.0002300000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1COC[C@H]1N2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=CC=CC=C6
2060970,513837324,170274023,Active,P00533,1956,0.0007300000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CC(C)(CN1C=C(C(=N1)C2=CC=C(C=C2)F)C3=C4C=C(OC4=NC=N3)C5=CC=CC=C5)OC
2060970,513837329,168249542,Active,P00533,1956,0.0012700000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1C(CS1(=O)=O)CN2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=CC=CC=C6
2060970,513837330,168249165,Active,P00533,1956,0.0085100000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1C[C@H](CS(=O)(=O)C1)N2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=CC=CC=C6
2060970,513837334,168249506,Active,P00533,1956,0.0001300000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CS(=O)(=O)NCCN1C=C(C(=N1)C2=CC=C(C=C2)F)C3=C4C=C(OC4=NC=N3)C5=CC=CC=C5
2060970,513837337,168249799,Active,P00533,1956,0.0003800000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1=CC=C(C=C1)C2=CC3=C(N=CN=C3O2)C4=CN(N=C4C5=CC=C(C=C5)F)CC(=O)N
2060970,513837339,168249362,Active,P00533,1956,0.0004500000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CC(=O)N1CCC(=CC1)C2=CC3=C(N=CN=C3O2)C4=CN(N=C4C5=CC=C(C=C5)F)C6CS(=O)(=O)C6
2060970,513837340,168249399,Active,P00533,1956,0.0001800000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CC(C)(CN1C=C(C(=N1)C2=CC=CC=C2F)C3=C4C=C(OC4=NC=N3)C5=CC=CC=C5)O
2060970,513837341,168249156,Active,P00533,1956,0.0003300000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CC(C)(CN1C=C(C(=N1)C2=CC=CC=C2)C3=C4C=C(OC4=NC=N3)C5=CC=CC=C5)O
2060970,513837342,168249282,Active,P00533,1956,0.0004100000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1=CC=C(C=C1)C2=CC3=C(N=CN=C3O2)C4=CN(N=C4C5=CC=C(C=C5)F)CCS(=O)(=O)N
2060970,513837344,168249159,Active,P00533,1956,0.0014900000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,COC1(COC1)CCN2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=CC=CC=C6
2060970,513837351,168249209,Active,P00533,1956,0.0001200000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1C(CC1O)N2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=CC=CC=C6
2060970,513837352,168249209,Active,P00533,1956,0.0001400000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1C(CC1O)N2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=CC=CC=C6
2060970,513837359,168249226,Active,P00533,1956,0.0004100000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CC(=O)N1CC[C@H](C1)N2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=CC=CC=C6
2060970,513837364,168249418,Active,P00533,1956,0.0071000000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1C(CN1)C#CC2=CC3=C(N=CN=C3O2)C4=CN(N=C4C5=CC=C(C=C5)F)C6CS(=O)(=O)C6
2060970,513837367,168249293,Active,P00533,1956,0.0009700000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1C[C@H](COC1)N2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=CC=CC=C6
2060970,513837370,168249725,Active,P00533,1956,0.0085500000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CC(C)(C)OC(=O)N1CCCC(=C1)C2=CC3=C(N=CN=C3O2)C4=CN(N=C4C5=CC=C(C=C5)F)C6CS(=O)(=O)C6
2060970,513837373,168249622,Active,P00533,1956,0.0051900000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1CC(CCC1N2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=CC=CC=C6)(F)F
2060970,513837378,168249601,Active,P00533,1956,0.0002600000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1=CC=C(C=C1)C2=CC3=C(N=CN=C3O2)C4=CN(N=C4C5=CC=C(C=C5)F)CCCC(=O)N
2060970,513837381,168249327,Active,P00533,1956,0.0014200000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1C(CC1F)N2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=CC=CC=C6
2060970,513837386,168249212,Active,P00533,1956,0.0004100000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CC(=O)N1CCCC(=C1)C2=CC3=C(N=CN=C3O2)C4=CN(N=C4C5=CC=C(C=C5)F)C6CS(=O)(=O)C6
2060970,513837389,168249371,Active,P00533,1956,0.0002600000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CC(C)(CN1C=C(C(=N1)C2=CC=C(C=C2)F)C3=C4C=C(OC4=NC=N3)C5=CC=CC=C5)C(=O)N
2060970,513837392,168249352,Active,P00533,1956,0.0001400000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1CS(=N)(=O)CC1N2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=CC=CC=C6
2060970,513837393,168249577,Active,P00533,1956,0.0004400000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CC1(CC(C1)CN2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=CC=CC=C6)O
2060970,513837395,168249821,Active,P00533,1956,0.0002900000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1C(CS1(=O)=O)N2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=CN=CC=C6
2060970,513837412,168249686,Active,P00533,1956,0.0002700000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CS(=O)(=O)N1CCC(=CC1)C2=CC3=C(N=CN=C3O2)C4=CN(N=C4C5=CC=C(C=C5)F)C6CS(=O)(=O)C6
2060970,513837413,168249294,Active,P00533,1956,0.0016500000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1C(CS1(=O)=O)N2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=CC=CC=C6C(F)(F)F
2060970,513837418,175680447,Active,P00533,1956,0.0033600000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1C(CS1(=O)=O)N2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=NN=CC=C6
2060970,513837420,168249694,Active,P00533,1956,0.0002600000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C[C@@H]1C[C@H](CN1S(=O)(=O)C)N2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=CC=CC=C6
2060970,513837422,168249863,Active,P00533,1956,0.0006500000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,CC(=O)N1CCC(=CC1)C2=NC3=NC=NC(=C3N2)C4=CN(N=C4C5=CC=C(C=C5)F)C6CS(=O)(=O)C6
2060970,513837426,168249287,Active,P00533,1956,0.0068900000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1C(CS1(=O)=O)N2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=NC=CC=N6
2060970,513837427,168249368,Active,P00533,1956,0.0008900000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1C(CS1(=O)=O)N2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=NC=NC=C6
2060970,513837438,168249133,Active,P00533,1956,0.0032600000,IC50,"Biochemical Assay Against EGFR Exon 19 Deletion/C797S Protein (EGFR d19/CS) from US Patent US20250034159: ""INHIBITORS OF EPIDERMAL GROWTH FACTOR RECEPTOR""",Confirmatory,,,C1CCC(C(C1)N2C=C(C(=N2)C3=CC=C(C=C3)F)C4=C5C=C(OC5=NC=N4)C6=CC=CC=C6)(F)F
